text,date,from
Unbelievable the amount of people who&#39;s going in and coming out without masks!!! But of course I forgot that covid can&#39;t get to number 10 ahhh 🤬🤬🤬🤬,20200922,SUN
If we all pretend COVID-19 is not real it will go away - Who is with me?,20200922,SUN
The pandemic only exists on the television,20200922,SUN
This mattress talk is everything,20200922,SUN
"Benjamin Franklin once said: &quot;Those who would give up essential Liberty, to purchase a little temporary Safety, deserve neither Liberty nor Safety.",20200922,SUN
The many will soon take their power back from the few their pyramid of power will be inverted to favour us not them,20200922,SUN
CLOSE THE SCHOOLS!!! THE CASES R GOING UP BECAUSE OF IT,20200922,SUN
Total waste of space and every MP complicit in the coronavirus hoax are guilty of crimes against humanity.,20200922,SUN
8hrs<br>.. nice,20200922,SUN
I need a new mattress too 😂,20200922,SUN
"Pathetic government, so pathetic.",20200922,SUN
you dont need to curve the &quot;covid&quot; but to remove any curve.. pineapplehead.... either herd immunity or keep on destroying your economy.,20200922,SUN
Has no one realised that the pandemic is a lie ?,20200922,SUN
Liar liar pants on fire 🔥,20200922,SUN
"i hope Qoronavirus leave us alone anyone see this comment i wish you a healthy life i hope God save all of us,,",20200922,SUN
I’m sad. I missed the mattress talk ☹️,20200922,SUN
This comedy show will continue as long as we all allow it,20201223,Guardian
Stupidity will be the end of humanity.  I&#39;ve lost hope in British people aswell as the dipsticks in governmental power.,20201223,Guardian
Apparently it&#39;s a groundbreaking discovery that viruses mutate.,20201223,Guardian
This man is guilty of crimes against humanity. All lies.,20201223,Guardian
&quot;better to act sooner that later&quot; well that&#39;s a first!  You slimy used car salesman,20201223,Guardian
Imagine a virus so deadly you have to have a test to know if you&#39;ve had it ahah,20201223,Guardian
Government War on its own citizens. That&#39;s what this is about now,20201223,Guardian
"Sheep, your compliance has led to this.",20201223,Guardian
Let me guess next variat will be another tier 5 complete lockdown<br>Start of a new world order,20201223,Guardian
The five eyes have declared war on their citizenry.,20201223,Guardian
Handcock you are a total W ⚓️.,20201223,Guardian
Christmas pantomime brought to you by this criminal,20201223,Guardian
lockdown will probably last until spring now then by autumn they will say another new variant is spreading you wait. It will be lockdowns for life if this crook is in power.,20201223,Guardian
Lol deadly virus but we’ll wait a while to act,20201223,Guardian
Why can&#39;t he read and speak out loud properly? Didn&#39;t they teach reading at your private school? Useless,20201223,Guardian
Until the masses rise up to these tyrants unfortunately there is no end to this farce.,20201223,Guardian
He and Boris are useless.,20201223,Guardian
Insanity - doing the same thing over and over again and expecting different results - Albert Einstein,20201223,Guardian
Anyone seen a Human rights Lawyer speak out yet!?,20201223,Guardian
"how come this wasn&#39;t done 6 years ago when we had 44,000 excess deaths in 3 months during the winter? How come this level of severity isn&#39;t taken against cancer and heart disease that kills nearly 1,000 people every day? This has been the biggest over reaction in history. RIP to the 80,000+ who are now bound to die due to the gov&#39;s actions against Covid (that number was from back in August, so guaranteed to be far higher). Nothing unprecedented about this virus nor the deaths that we&#39;re seeing",20201223,Guardian
This will NOT end unless we unite <br>and end it.,20201219,BBC
"The current state of affairs in the world makes it seem that there is no other disease in this world except corona. If someone has an illness, they are afraid to go hospital.",20201219,BBC
Leave our children alone.,20201219,BBC
"If masks, social distancing and lockdown restrictions work, how come cases are rising? 🤔",20201219,BBC
"Oh, I&#39;ve heard this script before.",20201219,BBC
Yes carry on spying and stalking people bbc.,20201219,BBC
Whenever Boris says He&#39;s not going to do something he goes and does it. Classic Psycholgical abuse,20201219,BBC
"It seem that the &#39;Great Reset&#39; is no longer a conspiracy theory, but fact.",20201219,BBC
"The BBC is part of the problem. It’s winter. ONS says weekly deaths are normal. There is no pandemic, but there is a business apocalypse.",20201219,BBC
The Covid 19 was made to change our way of life ...,20201219,BBC
Everyone just get in with their lives and act like it’s a flu...,20201219,BBC
&quot;2 weeks to flatten the curve.&quot;<br>We are being played.<br>Freedom of movement and association restricted- our fundamental human rights are being abused.,20201219,BBC
I take it the flu has been cured along with cancer and heart disease and other curable diseases......,20201219,BBC
"&#39;How do we get a RESET?&#39;<br>Hmm, interesting choice of words.",20201219,BBC
"Why do we need a 3rd Lockdown?<br>Because, let&#39;s face it, some small businesses haven&#39;t collapsed yet and Amazon still doesn&#39;t own EVERYTHING.",20201219,BBC
More fear mongering and propaganda.,20201219,BBC
What a lot of absolute nonsense,20201219,BBC
It&#39;s nothing to do with health it&#39;s all about the control killing all small business there is lots of reasons,20201219,BBC
"This is just a psychological mind game,get ready for the great reset.the government and their banking cronies had already bankrupted the world long ago.this is all about conditioning you to accept it",20201219,BBC
"It&#39;s all topsy turvy. This woman is talking my language , but then she used the word Reset.mmm suspicious.everyone on below minimum wage universal credit.",20201219,BBC
I just wanna see my friends ffs,20200510,Guardian
This wont end well.,20200510,Guardian
"If my memory serves me correctly, this is the same system the NSA was using for terrorism alerts",20200510,Guardian
"Except for everyone who ignore the rules, putting on VE Day parties.<br><br>People will take the piss with this &quot;unlimited&quot; exercise and travel.",20200510,Guardian
I WANT TO GO TO THE PUB AND GET DRUNK,20200510,Guardian
"\"<a href=\"\"https://www.youtube.com/watch?v=WRs-dC-gmVk&amp;t=10m18s\"\">10:18</a> is what you came for.\"",20200510,Guardian
"Can&#39;t believe what I&#39;m reading in the comments. He&#39;s dammed if does, dammed if he doesn&#39;t. He just said people go back to work. Go outside if you want. But stay safe. And everyone&#39;s either like, oh he&#39;s basically said nothing... Or he&#39;s trying the wreck the country. <br>Which means u either weren&#39;t following the guidelines anyway and your a scumbag. Or your too scared to leave your house.",20200510,Guardian
Corona virus pandemic is the biggest all governments crime of XXI ! People it’s time to wake up before they ruin everything especially economy and take away ur freedom !,20200510,Guardian
Genocide...,20200510,Guardian
1984 loading...,20200510,Guardian
They keep talking about the R!When is the B GOING TO STOP!,20200510,Guardian
Went me mates house today,20200510,Guardian
BORIS is incompetent. The UK locked down too late. Flights still coming in. No PPE for care homes. Now the public is being penalised.,20200510,Guardian
"If we can overcome the coronavirus and bring the R down then possibly we will be allowed to go outside, shops can reopen and entertaining industries can reopen as well. So we must consider social distancing guys!",20200510,Guardian
I need a haircut.  Open up the barbers pleeeeeeeze,20200510,Guardian
Welcome to the new world order,20200510,Guardian
This guy is almost as stupid as Trump.<br>How&#39;s that brexit working out?,20200510,Guardian
"The government does not own you or have the right to control you, stop waiting for theses people to tell you what to do you have your own mind to make your own choices.",20200510,Guardian
"Incompetent bumbling buffoon. He couldn&#39;t run a bath.<br>Incoherent, confused and contradictory advice doesn&#39;t help anyone.<br>Johnson&#39;s shambolic response to this crisis has cost thousands of lives.",20200510,Guardian
"UK splits up, England makes its own rules and the rest of the UK continues the lockdown.",20200510,Guardian
I see he’s combed his hair with a Pritt Stick again.,20210301,BBC
The UK is starting to look like an Pokemon world. Gotta Catch Em All,20210301,BBC
The tories have completely and utterly failed us.,20210301,BBC
If Hitler were smart he would had  created the first boris and not the V1 or V2 rocket.,20210301,BBC
"So we can&#39;t go out, but everyone else can come in . Is that right?",20210301,BBC
7/10 for the Chucky looking thumbnail. Needs more ginger,20210301,BBC
&quot;Isolate at home&quot;: what could possibly go wrong?  The UK government&#39;s response gives incompetence a bad name.,20210301,BBC
What’s This? I see Mr Candy Floss hair and his Government here managed to fail in style again in this country.,20210301,BBC
"Talk about a, &quot;Slam the gate after the horse has bolted,&quot; moment. That border should have been tightly closed for the past twelve months.",20210301,BBC
"What do you mean, accused? He didn&#39;t handle the closed borders properly full stop. That can be seen in plain sight. 🙄",20210301,BBC
Good luck in re-opening on March,20210301,BBC
so disappointed at this administration. From mask wearing to boarder control.: always 10 steps behind everyone else !,20210301,BBC
"Boris Johnson failure after failure at every political turn, but some how manages to remain as PM still.",20210301,BBC
Its called the war against humanity,20210301,BBC
I only liked because of Boris&#39; hair,20210301,BBC
"It was so obvious this was coming, don&#39;t expect lockdown to be over come June. 😡",20210301,BBC
Crazy hair in the thumbnail must be some kind of symbolism,20210301,BBC
Ridiculous: we are on a f-ing island!,20210301,BBC
"Boris says “Lies lies lies, new variant, lies lies lies, new lock down, lies lies lies)",20210301,BBC
Borris screwd up Brexit and screwed up Covid. There&#39;s the man of the hour.,20210301,BBC
At this point I just see Hancock and dislike the video before he&#39;s even spoken,20210602,SUN
If this man was on fire he&#39;d still say he was room temperature,20210602,SUN
This poor misguided pfhool thinks people will sit through 45 minutes of him HAHAHAA,20210602,SUN
"When I went to ASDA today, I noticed they have a big screen &amp; AI cameras at both the entrance &amp; exits. If you are not wearing a mask, you get a green box on the screen around your head. But not if you ARE wearing a mask. Even the security guard was unaware of it. This scans children &amp; adults alike. I sat and watched it for ten minutes.",20210602,SUN
Liar.,20210602,SUN
This isn&#39;t over until you own nothing,20210602,SUN
Investing in crypto is the only big chance of making money,20210602,SUN
"I think a 9 iron should do the job,",20210602,SUN
SYCOPHANTIC OVERLOAD !!!!,20210602,SUN
Matt you are such a nice guy. <br>Look at the comments. Everyone loves you 😂,20210602,SUN
"Does he have an escape plan? I feel like the uk isn&#39;t going to be the most welcoming place for him, what with the genocide and everything.",20210602,SUN
Imagine if he couldn&#39;t lie... 🤔 😅,20210602,SUN
have you ever had the feeling to just punch someone even though you know you can’t but you really want to.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>yeah I just punched the screen☕️,20210602,SUN
"It seems a lot of people have figured all this out. I wonder what they, the 1% will do about it. This is becoming very interesting.",20210602,SUN
"No one believes you!!!!<br>You&#39;ve lost the faith of the nation, tower of London time me thinks👍",20210602,SUN
&quot;Welcome&quot; You&#39;re about welcome as a 2 day old filled nappy!,20210602,SUN
I for one haven&#39;t had your ☠ and i certainly don&#39;t believe the figures.,20210602,SUN
People are so dumbed down if they said &quot; jump off a bridge &quot;they&#39;d go and do it.,20210602,SUN
"Despite the economic crisis, now it&#39;s still the best time to invest in cryptocurrency.",20210602,SUN
"Nice video!! Very engaging from beginning to end. Nevertheless, businesses and investment are easiest way to make money irrespective of which party makes it to the oval office.",20210602,SUN
"Seems pretty straightforward: you&#39;re encouraged to go to work but only if the people you expect to find at work also live at your house; public transport is still operating but no-one other than the bus driver is allowed on the bus, likewise with trains; at school years 1 and 6 will be sacrificed to the pagan gods in June whilst years 2, 3 and 4.7 will attempt to build startups ready to face the 21st-century home-centric economy; everyone else is allowed to exercise as much as they want, but not at a gym, swimming pool, leisure centre, and certainly not contact sports other than with people who also live in your house such as maybe your grandparents or young children (providing they weren&#39;t sacrificed to Hrēþmōnaþ). Good luck everyone 👍",20200510,BBC
"Imagine asking the prime minister for directions, “umm yes go left then definitely do but maybe not go straight and then take a right but don’t go anywhere and umm you may or may not be at your destination”",20200510,BBC
I don&#39;t know why he&#39;s faking.  Whenever the sun comes out  people ignore government guidelines anyway! The lockdown was over as soon as they let B&amp;Q open!,20200510,BBC
I thought it would be an easy 10 mins on telly - But I&#39;m more confused than when I first watched the Matrix.,20200510,BBC
"I&#39;m just here, pretending to understand what is changing",20200510,BBC
Boris to People: You&#39;re  Actively encouraged to encourage activity limited to the absolute necessity of your necessary needs!<br><br>People in England: 😐,20200510,BBC
"“some of you may die, but that is a risk I am willing to take” - Lord Farquaad",20200510,BBC
I haven&#39;t been this confused since the ending of Donnie Darko.,20200510,BBC
"<i>&quot;It&#39;s coming down the mountain that is often more dangerous.&quot;</i><br><br>With Boris, it&#39;s more like being driven down Everest in a golf cart by Stevie Wonder.",20200510,BBC
Everything is goin according to their plan,20200510,BBC
"So, people are actively encouraged to go to work when they can&#39;t work from home, but shops and everything else aren&#39;t opening until June / July in stages... and they don&#39;t see a problem with these back to back statements? Then on top of this, people aren&#39;t allowed to go out to shops as it isn&#39;t essential, so again... what would be the point in the shop opening?  So ridiculous.",20200510,BBC
So basically &quot;Take the risk of death so we can make money&quot;....,20200510,BBC
&quot;You can go and see 1 friend from a different household&quot; yeah right! People was doing that weeks ago lol,20200510,BBC
This is as clear as mud,20200510,BBC
NOTHING actually makes sense any more. I’m going to watch cat videos on YouTube.,20200510,BBC
"Absolutely disgusting the way they managed, we are no 1 now as still death rise everyday. <br>Boris should resign immediately<br><br>What a Disaster.",20200510,BBC
The more l watch this the more confused l am. Better get my work clothes ready for tomorrow... oh but l can&#39;t as my boss doesn&#39;t need me back yet...,20200510,BBC
😁😁😁Uk gov too late to bring in quaritine for travellers from abroad. Should have done it from the beginning. Why is uk so far behind. Who the hell are thesse gov advisor. Whoever it is they must on some kind of drugs,20200510,BBC
"For those who missed it, here is a summary of the new government guidelines :<br><br>1) everyone is awesome and thanks to the government we only have the second highest number of coronavirus deaths to date. Well done everyone. <br><br>2) we have the first sketch of a road map. The new alert level system has 5 levels. We are currently between levels 3 and 4.<br><br>3) to move to level 3 we need to be testing hundreds of thousands of people every day. We&#39;re miles from the target we said we would be hitting, one hundred thousand tests per day. So we&#39;re at level 4.<br><br>4) &quot;we will pick it up where it strikes&quot;. <br><br>5) the rate of infection (R) is below 1, between 0.5 and 0.9 but potentially only just below 1.<br><br>6) No. This is not the time to end the lockdown. <br><br>7) Anyone who can&#39;t work from home should be actively encouraged to go to work but should avoid public transport if possible. <br><br>8) From Wednesday, we want to encourage people to take unlimited amounts of exercise, like sitting on park benches or driving. You can even play sports, but only with members of your own household. <br><br>9) increased fines for anyone not following these very clear guidelines. <br><br>10) if you behave and the virus plays nice, we might be able to open some shops and schools after half-term. <br><br>11) in July, or later, subject to a number of unspecified conditions, we will hope to open at least some public places, if they&#39;re safe.<br><br>12) it will soon be the time to impose quarantine on people entering the country. <br><br>13) a long list of amazing and underpaid and undervalued people... <br><br>14) we&#39;ve got a plan but if things don&#39;t go to plan, &quot;we&#39;ll simply wait and go on until we&#39;ve got it right&quot;.<br><br>15) stay alert, control the virus and save lives.<br><br>So, now that&#39;s clear.",20200510,BBC
"Notice how he picked Sunday to piss everyone off, why not Friday we’d have forgotten about it by Sunday twonk",20200510,BBC
"All a load of shite, we will be back in lockdown later in the year",20210222,Independent
I wanna see how history looks back on this period. Disgusting.,20210222,Independent
This isnt acceptable its wrong,20210222,Independent
Tony Blair in charge of vaccine passports.<br>Welcome to Hell,20210222,Independent
so basically what he is saying is by August get ready for another lockdown.,20210222,Independent
"this is such bullshit, most of the vulnerable are vaccinated just let us out now ffs.",20210222,Independent
This is never going to end everyone welcome to the great RESET take our freedom and we own nothing stand up people!,20210222,Independent
"Boris, you need to go, and will at the first chance the people get. You will go down in history as one of the worst Prime Ministers this country as ever had, shame on you,.",20210222,Independent
see you in court boris if you bring this vac passport or certificate,20210222,Independent
"How can anyone take this guy seriously, he looks like a worn out mop",20210222,Independent
Watch how reversible this irreversible plan is,20210222,Independent
"This road map will lead us down a smart motorway, where we’ll break down and get killed!!",20210222,Independent
"The 3 rd review, &quot; we will consider covid status certification&quot;   Vaccine passports.  Enough is enough.",20210222,Independent
Bojo reading a script faxed through by Bill Gates.,20210222,Independent
"Telling us how to handle our social life makes me sick,&quot;u may go to park,meet in group of six&quot;it&#39;s all too unreal like I&#39;m on parol wearing ankle lock!just leave us all the hell alone,we all have our own issues and this fear mongering just doesn&#39;t help society.this is gov road map to hell!!!!!",20210222,Independent
"I&#39;m so done with lockdowns, mask wearers, social distancing, tiers, vaccines, vaccine passports, cases, death rates, variants, bubbles, now roadmaps. Shove it all up your behind Boris!",20210222,Independent
MORAL OF THE STORY: DO NOT BUY JOHNSON&#39;S BABY SHAMPOO,20210222,Independent
"“You have sat too long for any good you have been doing lately. Depart, I say, and let us have done with you. In the name of God, go!” -  Cromwell",20210222,Independent
It always amazes me how Boris manages to say so much that means so little.,20210222,Independent
Why are we taking orders from worzel gummidge asking for a friend.,20210222,Independent
We can&#39;t see any of the vids or slides!!,20200430,Guardian
"Calming down wht? People are still dying of this virus in large numbers. You are  scared of the 2nd peak but planing to reopen  soon no anti dot and nothing and u want things  normal, you failed to secure this nation and am sure people had enf seeing all of u and keeping hope, we slute to the lions and lioness of this great nation such as doctors, nurses, council, our police and army and the people of this great Kingdom and there strength are to be told you  and your government full of wrds and jokes",20200430,Guardian
"Why do they keep saying Vaccine, vaccine, vaccine?",20200430,Guardian
Well that (unseen) video sounded like the most patronising thing ever!,20200430,Guardian
Boris sounds out of breath is he ok looking tired 😓,20200430,Guardian
Im a Hairdresser of 12 years . I can wear a mask and Gloves to work aswell as disinfect inbetween Clients. The Salon is emaculate . Let me do 3 clients a day to keep my business going 💇🏻‍♂️💇‍♀️ <br>Less risk you’d have at a Supermarket they have 100x the footfall of People coming through there doors 👌,20200430,Guardian
"\"So...People in Stoke- on-Trent are partaking in Corona virus drug trials? Boris seemed reluctant to talk about that at the end of this vid... <a href=\"\"https://www.youtube.com/watch?v=Y7hYnZnSliI&amp;t=54m45s\"\">54:45</a> Maybe next week?\"",20200430,Guardian
So why are we in the UK likely to turn out to have one of the highest death rates?,20200430,Guardian
Still cant see the slides!!!<br><br>And why the irritating unnecessary noise behind the &#39;R&#39; video (that we also couldn&#39;t see!)<br><br>Amature.,20200430,Guardian
674 deaths in all settings? So have hospital deaths fallen off a cliff? Why is the reduction that much?,20200430,Guardian
Fear fear works on the masses 🔥🔥🔥🔥🔥,20200430,Guardian
The Guardian NEVER shows the video or slides,20200430,Guardian
Isn&#39;t it supposed to be 1.1?,20200430,Guardian
Why the hell cant we be shown these slides!!!! Ffs!!!,20200430,Guardian
Hi Boris Johnson <br>Why is the lockdown go a away and the coronavius l worried bit then please know soon lesley,20200430,Guardian
Either you people fight or die your choice yes their gonna kill us cheryl cacchione USA ny,20200430,Guardian
KEEP VOTING IN MILLIONAIRES. THEY CAN RELATE TO US WORKERS SO WELL,20200430,Guardian
President BloJo looks very presidential and in his prime. Nice hat.,20200430,Guardian
"New York, USA, is developing a trace program and are roll it out, all over the world. So why does the UK, say its impossible?? That&#39;s confusing!",20200430,Guardian
History gonna repeat itself even for Ireland,20200430,Guardian
His eyebrows are also practising social distancing,20200324,Guardian
Police: <b>where are you going!?</b><br>Citizen: <b>Any one of the places on the list</b><br>Police: <b>k</b>,20200324,Guardian
What kind of lockdown is it when all you have to do is ignore it for it not to apply to you.,20200324,Guardian
"martial law its coming if people dont take this seriously  the government will hand the law over to the army generals where you will have roadblocks everywhere anyone see out after 6pm will be put in make shift isolation camps set up all over the country. food will be handed out and rationed , just wait and see",20200324,Guardian
"Reduce interactions by 75%? I don’t see anyone for weeks on end, I’m supposed to reduce that more?",20200324,Guardian
Well nothing has changed for me really I never go out unless food shop or bills nd wen I am out I make it my mission to avoid any nd all humans,20200324,Guardian
"Dos and don&#39;ts? Don&#39;t point out the many, many thousands of people who die of seasonal flu in this country every year. Do kiss goodbye to your civil liberties!",20200324,Guardian
"While we’re all at home, it would be helpful to have some outdoor disinfection on the streets as other countries have been",20200324,Guardian
This Is How Liberty Dies 😎,20200324,Guardian
A wide eyed bearded lefty in his element reading out a long list of big brothers orders.,20200324,Guardian
"Ok? I wen&#39;t out today, there was people everywhere and not a single police officer in sight. Do you expect people to just follow these rules when they aren&#39;t being enforced what-so-ever? Theres people on my street pissing about as I write this comment",20200324,Guardian
Our country has gone mad. There is NO need for this. None at all. I honestly keep expecting aliens to arrive in spaceships. Wake up people of the UK stand up for your rights. People die of pneumonia ALL the time. Research Ebola swine flu bird flu! It’s all a little odd!!,20200324,Guardian
Not even a single point is about wearing masks.,20200324,Guardian
i don&#39;t want to go out and exercise once a day....will i be arrested  ?,20200324,Guardian
Goverment: Only essential places should open<br>Non-Essential places: We&#39;re essential! Let&#39;s stay open!!,20200324,Guardian
What a stupid set of rules you are on lock down or you are not England is a joke and to soft,20200324,Guardian
Make Corona restrictions fun by dabbing when you cough.,20200324,Guardian
"The motorway near me in West Yorkshire at 1715 25th March is almost deserted.<br><br>Normally it is full of slow moving traffic, so it looks like many people are taking the advice.",20200324,Guardian
UK death numbers will make Italy&#39;s numbers negligible. Because no one is observing quarantine 😞😞 and no one to enforce the rules. Everyone is busy thinking what they are doing is essential.😆,20200324,Guardian
"\"Coronavirus – latest updates ► <a href=\"\"https://www.theguardian.com/world/series/coronavirus-live/latest\"\">https://www.theguardian.com/world/series/coronavirus-live/latest</a><br><br>See all our coronavirus coverage ► <a href=\"\"https://www.theguardian.com/world/coronavirus-outbreak\"\">https://www.theguardian.com/world/coronavirus-outbreak</a>\"",20200324,Guardian
Guess the sound guy was on one of the trains last night...,20201220,SUN
Imagine the bus drivers going up and down Oxford Street without passengers.<br><br>It&#39;s a busmans holiday,20201220,SUN
"The day after schools close, we go straight into tier 4. Wasn&#39;t planned, my a$$.",20201220,SUN
Boris is probably at his grandma&#39;s house,20201220,SUN
London: “All non-essential shops must shut”<br>The Sun: OH MY GOD THE STREETS ARE EMPTY!,20201220,SUN
"Of course Oxford street was empty, they filmed it at like 1am in the morning",20201220,SUN
Why the waste in electricity <br>Might aswell turn the Christmas lights off since we’re paying for it,20201220,SUN
“You chose your leaders and place your trust.<br>Now their lies wash you down and their promises rust.”<br>(Going underground- the jam),20201220,SUN
"They have recorded shots of the street very early in the morning, that&#39;s why its not busy.",20201220,SUN
Spoiler alert: The virus will keep mutating and the lockdown will be permanent.,20201220,SUN
Everyone with dysfunctional families is like YAS !,20201220,SUN
"4”TIERS” for Boris n his corrupt cronies!...”HipHipHooray, HipHipHooray,HipHip...!”🤣🦠🎅🐑👆",20201220,SUN
Who knew at the start of the year that Christmas would end in tears.,20201220,SUN
It&#39;s silent. The sound of silence. Hello darkness my old friend.,20201220,SUN
Go to Cornwall! That&#39;s where Boris and his chums are going!,20201220,SUN
"That&#39;s because every1 fled on trains, that&#39;s why it&#39;s empty lol",20201220,SUN
I could just about tolerate a visit to london when it is nice and quiet like this.,20201220,SUN
Maybe cause it’s early morning on a Sunday lmfao,20201220,SUN
"Just remember, the same media outlets telling you how to think are the same ones who covered up Saville, and were complicit in sweeping Ep5tein and Andr3w under the rug earlier this year!",20201220,SUN
At least Costa is still open...Coffee one of the most essential things in life... so sad.,20201220,SUN
Im in tier FREE.  go fuck yourself,20201224,Independent
Resist and ignore the words of these professional liars. Their own numbers prove that covid is no more deadly than that of a mild flu.,20201224,Independent
"If lockdowns were meant to prevent spread, and most people have been in lockdown....how come the spread?  Just asking...???",20201224,Independent
Has ANYONE seen the evidence for the different tiers?,20201224,Independent
Sure just play happy music then no one will care.,20201224,Independent
Chester A and E completely empty on Christmas day this is not a pandemic it&#39;s all lies,20201224,Independent
Scamdemic,20201224,Independent
Like The Hunger Games putting everyone in Districts.  Smh.,20201224,Independent
"\"<a href=\"\"https://www.youtube.com/watch?v=_5fwUlnD9TU&amp;t=2m32s\"\">2:32</a> I like that😍💋 💝💖❤️\"",20201224,Independent
East Anglia infected with Boris Johnson&#39;s and the tories covid 19. Stay at home unless you can&#39;t..,20201224,Independent
Jackanory.,20201224,Independent
"This government is in for a rude awakening, so is the fake news media peddling the BS.",20201224,Independent
This not covid people it&#39;s the new world order fear tactics....  People have been affected by viruses since the beginning of humanity...<br>They just want to pump their RNA vector vaccine into you.... This is seriously dangerous to humanity.... Remember the movie I am a legend.  Covid won&#39;t make you a zombie the cure will....  Be very aware people...,20201224,Independent
There should be a national lockdown everybody doing the same thing.,20201224,Independent
"&quot;Virus &quot;Communiste !!!  Face à l&#39;invasion de la dictature ;  Comment éviter la destruction en Europe et en Amérique ?? MissTrish Regan a été traitée injustement , elle doit reprendre le travail .",20201224,Independent
I hope natural selection does its job for those who don’t believe,20201224,Independent
"\"I was able to pay my rent this morning with the flip I received from <a href=\"\"http://maskoffweb.com/\"\">maskoffweb.com</a> website an hour ago\"",20201224,Independent
"\"Tiffany Dover: Death by Inoculation<br><a href=\"\"https://bittube.tv/post/a02ed677-76af-4781-b3a7-fa9ccfb0a82d\"\">https://bittube.tv/post/a02ed677-76af-4781-b3a7-fa9ccfb0a82d</a>\"",20201224,Independent
Hi Guys 😍💋 💝💖,20201224,Independent
At this point they&#39;re trolling the public now..,20201219,SUN
"Take a running jump Boris, you’re guilty of crimes against the British people and should be locked up! But you won’t because you like many others are somehow above the law..?",20201219,SUN
Im impressed with the Sun as they let people comment even though everyone slags them and our Gov off lol.,20201219,SUN
"will be seeing family and friends every day of christmas without masks or social distancing, but thank you for the kind words boris 😃😃",20201219,SUN
"In November he said that lockdown was necessary to save Christmas. Now Christmass is cancelled. lol. Sheeps wake up it will never end until everybody takes vaccine. And if you take once you will be taking every year, because virus mutates.",20201219,SUN
Down with the Illuminati,20201219,SUN
The cases are higher because they have combined the flu and called it covid. Anyone can manoeuvre figures to suit the narrative. 2021 will be worse than 2020 with freedoms have been eroded. Dont believe the lie.,20201219,SUN
merry crisis and a happy new fear from the government. (&#39;psychos),20201219,SUN
I was under the impression that I was born free!,20201219,SUN
Why should we trust him anyway his face looks like its about to fall off due to oldness,20201219,SUN
All these MP&#39;s do is lie... Lie some more.... And you guessed it. Lie some more. No matter who we vote in they just play games with our lives while they get rich in the back ground behind the scenes. We all need to do our part and rid ourselves of this corrupt system. Don&#39;t just be angry because they have ruined Christmas. Be angry they have ruined our year and our lives and nothing will change until we all change it ourselves.,20201219,SUN
Bun you and bun your rules,20201219,SUN
Of course all decisions are BAD... Carrie Symonds is running the show,20201219,SUN
I do not believe a word this clown and those phony scientists are saying.<br>Enough of this crap,20201219,SUN
All staged.,20201219,SUN
I’ll be doing what I want . As I have since March,20201219,SUN
Yea right! And there&#39;s pigs and allsorts flying in the skies 🙄🙄🙄,20201219,SUN
it’s so so clear the government are useing tactics to get people to take the vaccine,20201219,SUN
I don&#39;t take any notice.,20201219,SUN
Never ever will I be takeing any vaccine never!!,20201219,SUN
