text,date,from
This is all a Hoax. The MSM are the enemy of this country.,20200510,SUN
Tomorrow will be like a David Attenborough Wildlife programme. Here comes the herd of the Wildebeest rushing across the streets of England!!,20200510,SUN
THE NEW SLOGAN IS<br><br>             BE ALONE<br>CONTROL YOUR TEMPER<br>            OR FK OFF 🤪,20200510,SUN
THE LIES JUST KEEP COMING,20201105,Guardian
Judgement day is coming Boris,20201105,Guardian
"Funny this lockdown... i left for work this morning and nothing... nada, in fact, more traffic on the roads. seems like no one is paying attention",20201105,Guardian
"Liar and a criminal.   Incoming prosecution for crimes against humanity.     No one is listening Boris,   the streets are packed. Your time is coming.",20201105,Guardian
THE GOVERNMENT ARE MURDERING PEOPLE IN THE NURSING HOMES &amp; NONE OF YOU ARE SAYING ANYTHING,20201105,Guardian
Normal as possible meaning still under heavy restrictions. You know a vast majority of people are going to ignore your advice for xmas day?,20201105,Guardian
He&#39;s a criminal.<br>He knows the PCR test is not for purpose.<br>Why doesn&#39;t he give us the false positive rate?<br>Why doesn&#39;t he tell us where flu and pneumonia virtually disappeared to?<br>...<br>This evil people are giving us The Great Reset.,20201105,Guardian
I feel like we are being talked to like kids behave or you’ll get a toy taken off you,20201105,Guardian
The science says you are more lightly to develope pumonary/flu if wearing a mask... Fact!,20201105,Guardian
"As Cat Steven said &quot; it&#39;s always been the same, same old story &quot;",20201105,Guardian
Don’t spend your money this Christmas!<br><br>Buy food,20201105,Guardian
Going to have a normal Christmas whatever Boris tries... and I’m not going to follow any rules. Just going to do what I want.,20201105,Guardian
Stay home and go to school?,20201105,Guardian
Nuremberg trials required making us criminals for being human,20201105,Guardian
This basically means that he can blame the public didn&#39;t follow his &quot;rules&quot; if the lockdown goes beyond 2nd Dec,20201105,Guardian
I didn’t see my parents since September 2019. I’ve booked my flight tickets several times and it got cancelled.... hate this life 😔😭,20201105,Guardian
"He’s been singing this song all year, nobody wants to dance any more!",20201105,Guardian
"The PCR test which drives all the supposed number of infections, R number  and deaths recorded with but not necessarily of COVID , has no reliability or validity with many false positives .",20201105,Guardian
“If people” aligning blame already.,20201105,Guardian
"Furlough extended until end of March, I think they&#39;ve shown their hand already",20201105,Guardian
He thinks this is all a joke..<br>Just look at his eyes...<br>He’s laughing at us all,20210618,SUN
There’s no way at this point that his hair isn’t made to look as ridiculous as possible on purpose lol,20210618,SUN
He&#39;s renting his hair out to a family of homeless sparrows.,20210618,SUN
"His hair was probably done like that on purpose, because they know people are stupid enough to focus on his hair, rather  than what he is saying.",20210618,SUN
&quot;priority has to be public health&quot;... Votes against free school meals for kids and then gives himself and his other leeches a payrise.<br><br>Our government are parasites.,20210618,SUN
He’s smiling and grinning because he can’t believe how stupid most of the population are and how easily they getting away with it,20210618,SUN
Is Johnson the best person we could find for a statesman?  He praise Hancock and yet he said in a text that he was f**k**g hopeless.   Hes a pathaligical liar.  He talks jibberish.,20210618,SUN
The country is being run by a man who’s had the same haircut for his entire life,20210618,SUN
Constantly shaking his head when answering questions even his body knows he&#39;s lying🤡🤡,20210618,SUN
“Asking 18 year olds to come forward” that just sounds weird,20210618,SUN
"This bloke just can&#39;t help displaying &#39;duping delight&#39;. Every time he opens his mouth, a lie comes out. He smiles.....",20210618,SUN
&quot;Those who can make you believe in absurdities can make you commit atrocities&quot; - Voltaire,20210618,SUN
He said &quot;I have complete confidence&quot; while shaking his head...interesting.,20210618,SUN
Has confidence in Matt but called him an idiot on whatsapp. Was confident that we would be out of lockdown before July and nowhe&#39;s delayed it once again.,20210618,SUN
"Just look he can’t stop smirking as he lies, please folks wake the hell up and ignore this clown.",20210618,SUN
He looks more like a mop every day. If only he could clean up his own mess.,20210618,SUN
This guy makes George W Bush look like a true and honest human being.,20210618,SUN
"If anyone went to the barbers and said give me a Boris Johnson, they&#39;d throw you out",20210618,SUN
The ego maniac thinking becoming a parody of himself is hilarious.,20210618,SUN
Already knew this would be coming I have zero confidence in Boris.,20210618,SUN
&quot;Three weeks to flatten the curve.&quot;,20210222,SUN
"I&#39;ll believe it when I see it , he is just dangling the carrot 🥕  again . What happend to the R rate , they just keep moving the goal posts . And why is hancock still in his job 🤔",20210222,SUN
Step 1: Schools open<br>Step 2: Non-essential retail open<br>Step 3: Pubs &amp; restaurants open<br>Step 4: Lockdown 4,20210222,SUN
No one:<br>Lockdown 4:<br>See you in the summer ✌️,20210222,SUN
There is more roundabouts and cul de sacs in this bulls**t roadmap for this circus flu.,20210222,SUN
"3 months till shops reopen? That’s a long time for business to go without money they need to stay afloat, makes me worry about mass job loss 😔 especially for small businesses",20210222,SUN
Why can a man who can&#39;t operate a hair brush dictate how I live?,20210222,SUN
"He could really do with a hairmask lol. If he can&#39;t control his hair, who believes he can control the covid situation.",20210222,SUN
It’s just a loop really,20210222,SUN
Remember the roadmap back to normal last year🤣🤣🤣,20210222,SUN
Yeah I have a feeling when the time comes to reopening everything the cases are going to go magically up just before it happens.,20210222,SUN
i only came here for the comments and now i can’t stop reading them 😂,20210222,SUN
nothing will change apart from the made up variant influx.,20210222,SUN
"Jokes on him, most people have been meeting with friends and family.",20210222,SUN
The hunger games society,20210222,SUN
Much of Europe has reopened following street protest. This fool continues to dither &amp; I can see us in some form of lockdown until next year!,20210222,SUN
"News for you Boris, only those totally brainwashed by the BBC are still observing lockdown.",20210222,SUN
"We don’t forgive, we don’t forget.",20210222,SUN
look into his eyes.<br><br><br><br><br>Those are the eyes of a murderer,20210222,SUN
So basically we are still in lockdown.,20210222,SUN
Everyone knows there will either be a huge outbreak or another strain before summer lol 😂 ABSOLUTE JOKE,20210222,SUN
I bet they will lock everything down a month after,20210222,SUN
"Don’t get too excited kids, we will be “staying at home” next month",20210222,SUN
Boris is dangling the carrot again before we’re forced into another year of lockdown 🎣 🥕,20210222,SUN
Don&#39;t believe a word these clowns say.,20210222,SUN
It&#39;s as if they want us to thank them for allowing us to be able to go outside again,20210222,SUN
How gracious of them to consider giving us our lives back,20210222,SUN
Nothing about universities and their students? Feels like a big middle finger has been given by the government to those of us still in higher education. EDIT: University students still have not yet been given a date when they may return to campus as of 3:30pm 22nd February.,20210222,SUN
I&#39;d rather take advice from my pet slug,20210222,SUN
Full strict lockdown in September/October when cold and flu season is back . Mark my words,20210222,SUN
Matt Hancock found guilty of corruption,20210222,SUN
"Call me a synic but we will be allowed to go on holidays again just in time for tourist season, only to be locked down again by october so they can carry on destroying high street retail.",20210222,SUN
Long story short.....March is a complete write off.,20210222,SUN
This news is so depressing,20210222,SUN
"New strain, new strain, new strain. We&#39;re currently on the Nigerian one aren&#39;t we. What next? the Mars rover strain.",20210222,SUN
Why is it about pubs ? 😂😂 Like it&#39;s the only thing that matters how about everything else how about gyms ??,20210222,SUN
"But open the schools first for appearences sake, so the kids can mix with hundreds of households and get one case to start spreading again, so we can have another lockdown in June",20210222,SUN
"so, when exactly does the trial start for treason and crimes against the humanity? when is this f scammer getting sentenced?",20210222,SUN
"Most insane lockdown ever, outdoor gyms closed yet childrens playgrounds remain open. Urgh",20210222,SUN
"So, boris&#39; plan to end lockdown, is to not end lockdown 😁",20210222,SUN
Despite the economic crisis this is the best time to invest in crypto currency,20201220,SUN
Its almost like<br>Abandon ship<br>Abandon ship Boris has cancelled christmass,20201220,SUN
More will be following in fleeing this hell hole.,20201220,SUN
2020 is just the tip of the iceberg. It’s going to get a lot worse,20201220,SUN
Of course they could just be going home for Christmas as they did last year.,20201220,SUN
"When you stand for nothing, you fall for everything!!",20201220,SUN
As you watch people leaving you realise Boris is treating us like turkeys,20201220,SUN
"All for a Nasty flu virus falsely named a Pan-Denic to instill fear, as with the Seasonal flu protect the Vulnerable.  Stop the Govt LIES.",20201220,SUN
"<b>So my mum who lives in the same country can&#39;t come and see her grandkids for Christmas, but she can fly abroad to another country. Sounds LOGICAL!!!</b>",20201220,SUN
Shed &quot;Tiers&quot; 4 the end of sanity,20201220,SUN
😳 Coming out of a “lockdown “ to go into tier 4 is like getting out the shower to get in the bath,20201220,SUN
Complete Madness  ! Shield the old and Vulnerable and the rest of the population should carry on as per normal.,20201220,SUN
tomorrow&#39;s the great conjunction. 21st December. I feel the energy shift already,20201220,SUN
Refugees fleeing a war zone,20201220,SUN
Winston Churchill was able to keep Londoners calm n collective during WWII yet Boris can&#39;t keep them calm for this. Lol,20201220,SUN
I used the Eurostar to get to Amsterdam this time last year. It was just as busy.,20201220,SUN
"Says it all doesn&#39;t it. Making off to their second homes, having really suffered since June 24th 2016 when the true patriots with a love for their country wisely and bravely voted to leave the european political project and in doing so got their country back after decades nay centuries of treacherous deceit. Lmfao.",20201220,SUN
Get out while you can 👍🏼,20201220,SUN
Nothing new. Standard sight every year,20201220,SUN
"Can we send them back to London, don&#39;t want them up here :(",20201220,SUN
Refugees pulling up in Dover like fuck this lets do a U turn 👀,20201223,BBC
I&#39;m going into tier 10 that&#39;s where I disappear up my own arse without a mask,20201223,BBC
Almost at my limit with all this <br>Can we rewind back to the 80s?,20201223,BBC
My mental health is at an all time low <br>I can&#39;t take this shit no more,20201223,BBC
I can’t see my family but individuals are allowed to fly from South Africa with a new strain of COVID.?!.,20201223,BBC
"\"Who wants to bet in a fortnight some of us will be in tier 5? <a href=\"\"http://www.youtube.com/results?search_query=%23removegov\"\">#RemoveGOV</a>\"",20201223,BBC
enough of this bullsh!t.,20201223,BBC
Its amazing how the likes are overwhelming to the dislikes but all the comments are negative isn&#39;t it?,20201223,BBC
i feel like 2020 is gonna repeat itself,20201223,BBC
"UK people needs plenty drinks hot ginger, lemon, honey &amp; whiskey tea during this cold season 😊",20201223,BBC
All media and government should be hold responsible for all poitless panic and misinformation they are spreading.,20201223,BBC
"Government are staging this to there advantage, giving misinformation to the public then punishing the public with rules that have no bounds. During two lockdowns they have allowed international travel to resume, i would call that a setup to spread the situation. As for the virus it has probably mutated 20 time&#39;s by now before they even discovered the first mutation.",20201223,BBC
Congratulations to Boris and the BBC...75 million prisoners and not a shot fired...thousands of care home residents and critically ill patients had to be sacrificed.... but whatever...,20201223,BBC
Never forget how BBC and the msm brainwashed brits into thinking Saddam Hussein had wmd&#39;s,20201223,BBC
WARNING new outbreak of something that’s killing people worse then COVID-19 this new virus is called boris j 2020,20201223,BBC
The wisest things that should be on every individuals list investment is the different stream of income and does not depend on the government to bring money especially now the predicament is hitting the economic pretty hard making money from the comfort zone of one&#39;s home will be the best and satisfied thing to do now,20201223,BBC
Damn the Brits. They knew in September but did nothing til now.,20201223,BBC
"“When tyranny becomes law, rebellion becomes duty. ” –Some dead guy",20201223,BBC
Does anyone else feel like they are literally losing their mind at this point?,20201223,BBC
tier 5 : dig a hole and hide in it !!,20201223,BBC
Just 3 years to flatten the economy and NHS.,20210621,DailyMail
"He&#39;s confident about the new &quot;freedom Day&quot;date, just like he was about the last one.",20210621,DailyMail
Long term will be remembered as the most  Delusional and deceiving  government the UK has ever had .,20210621,DailyMail
"It amazes me, even with heavy censorship and constant gaslighting, people STILL believe these lies. How? It&#39;s SO OBVIOUS that this whole thing is a scam.",20210621,DailyMail
Vaccines only approved for emergency use. No lockdown means no emergency,20210621,DailyMail
Boris you always need to remember: the devil and his army will fail at the end of times.<br>Why you and your friends wasting your time?,20210621,DailyMail
"Once a tyrant gets a hold of power, he never lets it go.",20210621,DailyMail
Do deaths match infections? No! Then someone is lying abotu how dangerous it is and are using lateral tests to make infections look worse with false positives.,20210621,DailyMail
"Look at his smirk, I feel quite suspicious about what is going on around here",20210621,DailyMail
"Boris hasn’t got a f*cking clue. Christ, he can’t even string a sentence together without bumbling.",20210621,DailyMail
Basically laughing to himself knowing he&#39;s basically turned the UK into a dictatorship and mugging us all off in our faces yet people still follow him...amazing...no wonder everyone thinks the UK is embarrassing.,20210621,DailyMail
He knows exactly whats going to happen in the next few years. This is all well planned.,20210621,DailyMail
"Fortunately for him and his elite mates , there has never been a lock down or any restrictions ..that&#39;s why they don&#39;t mind constantly moving &quot;freedom Day&quot;",20210621,DailyMail
"Boris Johnson &quot;The science is, the great liberator.&quot;<br>True, but why do we have to take your word and your chosen backhanded &quot;Doctors&quot; and media paid mouth peices for it, while censoring Dr&#39;s and scientist with real records, scientific knowledge and proof ?!",20210621,DailyMail
"He sure does travel up and down the country a lot considering there’s these ‘variants’ constantly coming in from left, right and centre.",20210621,DailyMail
"Boris standing there in his butchers coat,lying through his teeth and smirking whilst doing it,he really has and is taking the p out of us 👎🏻☠️💩🤮 🇬🇧❤️🏴󠁧󠁢󠁥󠁮󠁧󠁿",20210621,DailyMail
BJ: “we will not be finished destroying small and medium businesses by July 5th. We need more time.”,20210621,DailyMail
"They’re really gonna milk this legislation they have in until March aren’t they<br><br>If it gets extended AGAIN, then it’s time to riot",20210621,DailyMail
Fatty said there could be tough times ahead over winter.<br>When Dido Harding gets the NHS head job it&#39;s guaranteed.<br>She wasted 37billion on track and trace and makes Matt Hancock look competent,20210621,DailyMail
the virus would disappear if politics and media did too,20210621,DailyMail
If he&#39;s worried about a second wave surely opening schools is the last thing youd want to do,20200430,BBC
Schools should be at the end of the list to reopen.,20200430,BBC
I don&#39;t  trust any of them ....,20200430,BBC
I think people in the UK will start going out and ignoring the lock down and we&#39;ll actually find that we haven&#39;t past the peak. A second wave wouldn&#39;t be nice.,20200430,BBC
Do the government really care about it&#39;s citizens.....NO!,20200430,BBC
Keep the schools closed until end of Coronavirus .,20200430,BBC
I recommend schools don&#39;t open until  September because if they open earlier the virus might spread,20200430,BBC
"He is releasing a plan to ease lockdown next week, not planning to ease lockdown next week.",20200430,BBC
"On a table showing coronavirus cases numbers, the UK has moved up to fourth place. <br>Almost into the Bronze Medal position.",20200430,BBC
"Re-opening schools boris is going down the wrong route, in my school there are 1,300 people going everyday which is very social, kids coming from different areas which come to school and socialise with other kids which go back home to there elderly parents, grand parents and siblings (younger and older).",20200430,BBC
Don’t open schools yet! 💀💀 open them IN September,20200430,BBC
"I&#39;m not planning to send my daughter to school unless it&#39;s safe,September is a wise decision",20200430,BBC
You&#39;re all being played like a fiddle.,20200430,BBC
"Opening schools, I’m a school teacher in Beijing and only this week our eldest students returned under very strict conditions. Uk is nowhere near ready to open. Schools would a Petri dish for the virus.",20200430,BBC
Stop these daily rubbish updates please  and get your facts straight once a week.! Get 😡,20200430,BBC
"Economy won’t matter to me if I’m dead. So yes, health before wealth.",20200430,BBC
did the camera need to be that close to her face LOL🤣,20200430,BBC
"The government hasn’t even been able to test a majority of the country and they want to open schools? Where most of disease spreading can happen? The government is failing us so bad and really valuing MONEY over people’s lives?!!They will realise their fault when the deaths increase even more if schools open, countless innocent children and adults being the victims. What does Boris care he can afford the most expensive medical care for his family but us people who are just trying to make ends meet actually value our lives over money. Rather have my family alive than risk it.",20200430,BBC
"Still testing didn&#39;t reach 100,000 tests per day.",20200430,BBC
"6201 cases today is the 2nd highest daily count for UK.   <br>Boris: See, it&#39;s not the HIGHEST, so &quot;past peak&quot; is correct.",20200430,BBC
"Create your own freedom day! Don’t wear a mask, don’t socially distance, meet as many people as you like 👍🏻",20210621,Guardian
So being vaccinated means nothing then...obviously. Vaccines are supposed to immunise...that is not the case with the Covid &quot;vaccine&quot;.,20210621,Guardian
Look outside politicians Nobody is taking any notice anymore the population is getting on with life,20210621,Guardian
How come the deaths from all causes is below the 5 years average if there’s supposedly a pandemic ?,20210621,Guardian
Should be wearing a straight jacket not a white coat.,20210621,Guardian
Yes then what about summer. After winter. Then spring.then next summer. Then next autumn will be horrific.and then we have to face another winter. Ohh and spring will be awful  and ......,20210621,Guardian
Travel to be difficult unless your coming from India and have Covid,20210621,Guardian
So why wasnt he cautious with India when he should have been.?,20210621,Guardian
BS,20210621,Guardian
"I think that boris &amp; his gouvernment have done so well dureing the pandemic, that they should all be rewarded with a nice sea cruise, accross the Bermuda triangle, on a stormy day, in a leaky boat, with no radio, &amp; no radar, &amp; no compass!",20210621,Guardian
1984 experiment. The real deal will be released soon?,20210621,Guardian
Over by Christmas he said,20210621,Guardian
"Everybody spends their 3-4 grand here,hey presto look how successful brexit is .",20210621,Guardian
"Yeah, we can trust Honest Boz can&#39;t we?",20210621,Guardian
"\"Coronavirus UK – live updates ► <a href=\"\"https://www.theguardian.com/politics/live/2021/jun/21/uk-covid-latest-updates-matt-hancock-boris-johnson-stress-totally-useless-coronavirus\"\">https://www.theguardian.com/politics/live/2021/jun/21/uk-covid-latest-updates-matt-hancock-boris-johnson-stress-totally-useless-coronavirus</a>\"",20210621,Guardian
"I have two daughters &amp; two sons, seven grandchildren.  All grandchildren have contracted covid during the past 15 months, none showed any effects of any kind.  Parents and grandparents unaffected, yet we all had to isolate. (I didn’t).  None of us have been vaccinated and never will.",20210621,Guardian
"All you have to do is read about UN/WEF agendas &#39;sustainable development,&#39; &#39;agenda 21,&#39; &#39;agenda 30,&#39; &#39;The Great Reset,&#39; etc etc and you will know all you need to know about what is going on. You don&#39;t need knobs like Johnson et al to constantly lie to you.",20210621,Guardian
French had the right idea in the 1700s,20210621,Guardian
I am sick of this blokes voice,20210621,Guardian
Absolute Pr**k,20210621,Guardian
"Open up schools but can&#39;t go and see family, bravo",20200524,Independent
Can go school. <br>Can&#39;t go to grandads  funeral .<br>Thanks Boris.,20200524,Independent
Open up schools in line with other countries yet did not go into lockdown in line with other countries.,20200524,Independent
Open parliament up first our children are not test dummies for the government,20200524,Independent
This is stupid you can’t avoid people in school it is way to busy,20200524,Independent
"how do you manage to keep 2 to 6 year olds social distancing? they&#39;re children, they might not have the ability to understand that they can&#39;t play with their friends. They also need intimate actions like cuddles, or possibly even help using the bathroom.",20200524,Independent
They may reopen schools but will be teaching empty classrooms,20200524,Independent
Gordon Ramsay for prime minister,20200524,Independent
"When are Eton, Harrow and other such schools attended by the Torys&#39; children going back? September?",20200524,Independent
why can&#39;t you just wait until September?,20200524,Independent
I feel like I&#39;m living in a movie.,20200524,Independent
"The fact that early years has to go back just astonishes me.... when you literally cannot enforce social distancing with 1 year olds. They need cuddles, nappy changes, feeding... how does this make sense?",20200524,Independent
Why open them for a few weeks when they are going to close again for summer holidays?,20200524,Independent
You and your MPs send your children back to school first. We will follow when it&#39;s safe. Ok,20200524,Independent
So the same kids that coughs with their tongues out are the ones that’s going to school when yr10s need it more than them,20200524,Independent
"More like, get the kids back, then the parents can go back to work, start paying their taxes again, and stop costing the government £millions in furlough payments...",20200524,Independent
"Say what you want Boris, but your not using my children as your &quot; let&#39;s see how it goes &quot; Guinea pig generation.<br>I have 5 children and only one of them would have to go back (reception class).<br>I think Boris has made some good decisions throughout this covid era but with this decision he can go get stuffed, because as a father it&#39;s my duty to protect my children.",20200524,Independent
Not happening! Not letting my kids back to school,20200524,Independent
You can keep your kids at home if you want.,20200524,Independent
Everybody prepare for a second spike :(,20200524,Independent
Boris must have bill gates on speed dial now,20201031,SUN
Boris johnson:STAY AT HOME<br><br>meanwhile: everyone is at school,20201031,SUN
"Since March:<br><br>▪️27 million people failed to get a GP appointment<br>▪️GDP drop of -22%<br>▪️One in ten people with suicidal thoughts<br>▪️6 million delayed cancer screenings<br>▪️An estimated 200,000 deaths linked to lockdown impact<br><br>The cure is worse than the disease. We need to learn to live with this virus, with precautions",20201031,SUN
These individuals are utterly useless.,20201031,SUN
Let&#39;s end this tyranny. Dodgy Pcr tests and false numbers are controling the narrative. You aren&#39;t fooling us again.,20201031,SUN
"Johnson takes us all for fools-<br>Stay at home, go to schools.",20201031,SUN
Serco Testing is Corrupt  !!! RESEARCH,20201031,SUN
WHY ARE BAILIFFS AND ENFORCEMENT OFFICERS ALLOWED TO COLLECT MISSED PAYMENTS FROM PEOPLE WHEN THERE IS A PANDEMIC. THE REAL VIRUS IS THIS GOVERNMENT!!!,20201031,SUN
So the mask wearing and first lockdown paid off beautifully.,20201031,SUN
"It&#39;s not the virus damaging our children&#39;s future, it&#39;s you Mr. Johnson  and your gang!!!!!!",20201031,SUN
"PEOPLE OF BRITAIN TIME HAS COME TO IGNORE EVERYTHING THESE MORONS SAY!!  STAY OPEN CHUCK AWAY THE MASK AND LETS SEE THEM FINE EVERYONE!! IF WE GIVE UP OUR FREEDOMS NOW , WE WONT GET THEM BACK!!",20201031,SUN
"The government: <b>screws entire country</b> <br><br>The Sun: This, but with 20 midroll ads",20201031,SUN
England is not yours,20201031,SUN
"Carl Heneghan Dr Mike Yeadon Who Lockdowns achieve nothing He&#39;s either totally thick or having his strings pulled, regardless he&#39;s a national disgrace.",20201031,SUN
"Meanwhile in Sweden living goes on as usual,",20201031,SUN
"By the sound of his voice and his body language, he does not believe what he trying tell us.<br>WHAT IS GOING ON.DING DING bring out you dead, where are they.????",20201031,SUN
Can’t make a living anymore ...but send the kids to school to pass it around anyway,20201031,SUN
"Sweden have 587 covid deaths per million.<br>UK have 685 covid deaths per million.<br>Sweden live absolutely normal life right now. Public transport is full of people without face masks. No restrictions in shops, hospitality sector and other areas of life. But they have less covid deaths then us.<br>WHAT IS GOING ON?",20201031,SUN
"Where have I heard this before? Oh yeah, a coupe of weeks to flatten the curve that turned into never ending months. All for 99.8% survival. Conveniently leave education institutions open (just like last time) so they super spread a non lethal flu like virus so next step is “look! The numbers are rising!). We will not accept this.",20201031,SUN
I hope the sheep are seeing the red flags by now.,20201031,SUN
"Tier 2 Friday , tier 3 on Saturday, tier 4 on Sunday sounds like a Craig David song",20201222,Guardian
She absolutely loves this power. <br><br>I’m still shocked Scots would vote for her.,20201222,Guardian
Scotland tier 6 rules now mean you cannot see anyone not even yourself. All mirrors in scotland to be removed at midnight and everyone must wear a complete head covering which must completely obscure the eyes preventing any vision.,20201222,Guardian
In tier 5 it will be illegal to look out of your window,20201222,Guardian
What the he&#39;ll where going back wards we have had lockdown shut all kind of shops for weeks and we are still no better of just a wasted 10 months joke,20201222,Guardian
"So, it&#39;s been totally fine for me to travel to another locality daily throughout the whole pandemic for work whilst sitting in an office with up to 15 other staff members, but, I can&#39;t travel to see my own family. Yeah, ok then.",20201222,Guardian
When a government can class you as ‘non essential’ there is a problem,20201222,Guardian
"Suddenly level 10, we just start killing people before they can get the virus.",20201222,Guardian
"I see her, I hear her, I feel depressed everytime",20201222,Guardian
Tier 5 . You are no longer allowed to look out of your window.,20201222,Guardian
All in the name of a virus that has killed less than 1 percent of the people it has infected! Absolutely unjustified and clearly a larger agenda at play here.,20201222,Guardian
"These, our so-called leaders, are just loving this new powers...",20201222,Guardian
It&#39;s ALL lies.,20201222,Guardian
Wallace: But you&#39;ll never take our freeedoooommmmm!!<br><br>Establishment: Oh yes we will and we&#39;ll send Wee Kranky to do it...<br><br>Wallace: As you wish my lord..<br><br>If Braveheart was remade today..,20201222,Guardian
Put lockdowns to a referendum. People have a right to Self determination... since Nicola loves referendums,20201222,Guardian
"Recommended quick read this Christmas, ‘Revolutions and Rebellions’ on Wikipedia.",20201222,Guardian
Scotland we must get rid of this power hungry dictator,20201222,Guardian
"\"Wait a second... you want to make these daft guidelines into LAW?! (<a href=\"\"https://www.youtube.com/watch?v=dnmxaES-qWY&amp;t=0m40s\"\">0:40</a>) who do you think you are?! 😡\"",20201222,Guardian
I hope one day I will see these politicians behind bars for what they&#39;ve done to us.,20201222,Guardian
Nuremburg tribunals required in the future,20201222,Guardian
"loosely translated: &quot;my chums haven&#39;t made enough money yet, when they do we can go back to normal&quot;",20210602,Guardian
And so he schmoozes his way towards reluctant &quot;lockdowns&quot; and restrictions. Poor us.,20210602,Guardian
Boris should do the world a favour and go play with the traffic prefably in the fast lane of the M25 and also in non rush hour so he gets hit hard.,20210602,Guardian
OMG IS BORIS VISITING HIS LONG LOST CHILDREN,20210602,Guardian
If he does another lockdown this country will explode 🔥,20210602,Guardian
"This will STOP only when we say STOP. Stop complying, open businesses indoors, do your things, meet your people, live your life. Then all this charade will become unenforceable and unpoliceable.",20210602,Guardian
"Zero Covid19 deaths for the whole of the UK is somehow ambiguous data?<br>Bojo better get his wife witch to brew up some hubble bubble, because I&#39;ve got a feeling there may be double trouble if he flip flops over the June 21st Great Reopening!<br>Muppet!",20210602,Guardian
The data might be ambiguous. But you’re definitely ambitious that we will listen any longer,20210602,Guardian
The MHRA data shows thousands of adverse reactions and deaths from the experimental gene treatments.,20210602,Guardian
I’m sick of hearing about the data. Are they ever going to show us any of this so-called data? Or are they just gonna keep talking about it like some mythical creature,20210602,Guardian
"The data isn&#39;t ambiguous, you are, son",20210602,Guardian
Boris has made up his mind but just wants to delay giving the message. Prepare for June 20th 11:59pm when he says we are going into lockdown and then June 21st he will say Carrie is expecting baby no.2,20210602,Guardian
Your nose is growing by the minute Boris.,20210602,Guardian
It seems people have lost their love for liberty :(,20210602,Guardian
&#39;The &quot;data&quot; is ambiguous&#39; - what data Boris? &#39;Deaths from any cause within 28 days of a (discredited) +ve test&#39;?,20210602,Guardian
"The statistics simply say no deadly pandemic. No excess deaths, no deadly pandemic. Look after yourself and live life.",20210602,Guardian
Boris is the new Father Christmas “don’t believe”,20210602,Guardian
"Boris, just admit - you are NOT in control. And shut up.",20210602,Guardian
All these comments will be analysed by his team of psyco(path)logists to determine how well you are likely to accept the next surge of restrictions and how you just think Boris is meandering when actually the course is already set. Time for action not words or it will be a fait accompli !!<br><br><br> assessing how the,20210602,Guardian
What they should be focusing on is deaths!!!! But they can&#39;t do that because as soon as that is focused on more people will be asking why this continues.,20210602,Guardian
Feel so bad for people who can&#39;t work or have lost their jobs through this.,20210104,SUN
“The definition of insanity is doing the same thing over and over again and expecting different results.”,20210104,SUN
who else click on the video to scroll down to the comments?,20210104,SUN
"We’re already in a lockdown , they just call it “tier 4”",20210104,SUN
&quot;We will not have another lockdown&quot;-  Boris Johnson legit a few months ago.,20210104,SUN
"You can&#39;t tell people it&#39;s disastrous to see family, friends and loved ones or that it&#39;s potentially deadly to go golfing, swimming or skiing then in the same breath tell people to go to work as usual. It&#39;s just not going to work mate. Either we stay home or we don&#39;t.",20210104,SUN
maybe tougher measures on these crooks and their private companies would be better,20210104,SUN
Title should be &quot;Boris warns as England enters third lockdown then Wales and Scotland does their own things&quot;,20210104,SUN
Even the glove dispenser behind him is upset.,20210104,SUN
"Boris to wancock &quot; We need more lockdowns, there may still be some businessess left that have not gone bankrupt yet and some people still have jobs&quot; wancock &quot; we&#39;ll soon sort that out&quot;",20210104,SUN
This Virus will end when the Government decides it will.,20210104,SUN
Hospitals so full that they can occupy a ward for an interview...,20210104,SUN
"It&#39;s only going to be tough, because the government is making it tough. The virus isn&#39;t responsible for wrecking peoples lives, its the government. This man is a monster.",20210104,SUN
POV: You&#39;re genuinely sick of hearing this guy&#39;s voice,20210104,SUN
A straight jacket would match his hair.,20210104,SUN
&quot;Tougher measures&quot; until the economy and all small businesses are completely destroyed.   This is what this is all about. Nothing to do with virus.  This Masonic Tory government is doing as its told by the globalist elites.,20210104,SUN
This is the same guy in April and March saying “I’m shaking and hugging everyone” 😂,20210104,SUN
Stevie Wonder could see this coming,20210104,SUN
"Tough tiers, tough weeks ahead. Suicide rates up.  Families falling apart. Fear shuts down your immune systems. What about more taking responsibility for your health, lifestyle etc.",20210104,SUN
We&#39;ve got tough weeks coming? Wtf does this man think everyone has had since March? Jesus 🤦‍♂️,20210104,SUN
"Just laying the ground work for another lockdown. Text book really. Give it 6 weeks... &quot;my friends, the cases are spiking again and we must close down&quot;",20210308,DailyMail
"funny because I recall schools being open during the whole pandemic until recently, without any problems, because kids were immune init",20210308,DailyMail
"\"The accepted false positive rate on these tests start from 0.8 of 1%. Figures from <a href=\"\"http://gov.uk/\"\">GOV.UK</a> today show that in the 7 days up to the 8th March 5",20210308,DailyMail
But before they said schools don’t effect the transmission of coronavirus??,20210308,DailyMail
Why do you think Furlough till September wake up people.,20210308,DailyMail
Yawn 🥱 can’t people see through this devious liar yet?,20210308,DailyMail
